Can ID,Population,Commercial,Nbr of Houses,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7
3243,2214,26,958,1,0,1,0,0,1,0
3244,1987,25,1260,0,1,0,1,0,1,0
3245,3738,36,1874,0,1,0,1,0,0,1
3246,5181,1,848,0,0,0,0,1,1,0
3247,1753,24,952,0,0,0,1,1,1,0
3248,252,10,1842,1,1,0,0,1,0,0
3249,9330,33,1374,1,0,0,0,1,0,1
3250,5649,3,1923,1,1,0,1,0,1,0
3251,9047,41,1618,0,1,1,0,0,0,1
3252,8663,50,1407,0,1,1,1,1,0,1
3253,3529,49,781,1,1,1,0,0,1,0
3254,3666,41,1694,0,0,1,0,0,1,1
3255,2659,37,1364,0,0,0,0,0,1,1
3256,7720,35,621,1,0,1,1,0,0,1
3257,4041,22,1970,0,1,0,1,1,0,0
3258,301,24,676,0,1,1,0,0,1,1
3259,7651,29,1985,0,0,0,0,1,1,1
3260,4849,49,667,1,0,0,0,0,1,0
3261,6150,27,1383,0,1,1,0,1,0,0
3262,181,33,1607,1,0,0,0,1,0,1
3263,8839,11,1565,1,0,0,1,1,0,0
3264,6367,21,1597,0,0,1,1,1,0,1
3265,3836,34,1460,0,0,0,0,0,0,0
3266,5908,43,1618,0,0,1,0,0,1,0
3267,5340,45,1029,1,1,1,0,0,0,0
3268,3619,27,1851,1,1,1,1,1,1,1
3269,4924,24,727,1,1,1,0,1,0,0
3270,8985,17,1971,0,0,1,0,0,0,0
3271,595,8,1330,0,1,1,0,0,0,1
3272,7363,2,1176,1,0,0,0,1,1,1
3273,814,33,1965,1,0,1,1,1,1,1
3274,650,11,1182,1,0,1,1,0,0,1
3275,2187,12,1112,1,0,1,0,0,0,1
3276,9244,25,615,1,0,0,1,1,1,0
3277,5640,12,919,1,0,1,1,0,0,1
3278,8133,19,1803,0,1,0,0,0,1,0
3279,6536,10,580,1,1,1,0,1,1,1
3280,2023,9,1955,0,0,1,1,1,0,0
3281,4081,33,605,0,1,1,0,0,0,1
3282,3586,22,932,1,1,0,0,0,1,0
3283,1533,44,1063,1,0,1,1,0,1,0
3284,9142,44,1705,1,0,0,1,0,0,1
3285,6882,12,624,0,1,1,0,1,0,0
3286,9286,7,1099,0,0,0,1,1,1,1
3287,8700,30,1489,1,0,1,0,0,1,1
3288,9840,34,598,1,0,1,1,0,1,1
3289,7896,46,1830,1,0,0,0,0,1,0
3290,3253,46,1445,0,1,0,1,1,1,0
3291,892,25,1313,0,0,1,0,0,0,1
3292,9409,25,1490,1,0,1,0,1,1,1
3293,8048,50,1693,0,0,0,1,0,0,0
3294,2523,6,1226,1,1,0,1,1,1,1
3295,7445,10,1020,1,1,1,0,0,1,1
3296,6912,43,1374,1,0,0,0,1,1,1
3297,4810,36,1702,1,1,1,1,0,0,1
3298,6554,9,1562,0,0,0,0,0,1,1
3299,8760,34,1166,1,0,1,1,0,0,1
3300,7090,38,1356,0,1,1,1,0,0,0
3301,3014,41,638,0,0,0,0,1,1,1
3302,3122,42,1002,0,1,1,0,0,1,1
3303,6800,6,1822,0,1,1,0,0,0,1
3304,5322,7,1966,0,1,1,1,0,0,1
3305,1936,47,565,1,1,0,1,1,1,1
3306,5340,31,1736,0,0,1,0,0,0,0
3307,5621,43,1154,0,1,1,1,0,1,0
3308,2918,37,1711,1,1,1,1,0,0,1
3309,6362,30,1128,0,0,0,0,0,0,0
3310,8147,26,1108,1,1,0,0,0,0,0
3311,382,47,807,0,1,0,1,1,0,1
3312,5637,49,1245,0,0,1,1,0,0,0
3313,8151,5,1701,0,0,0,1,1,1,1
3314,7032,8,1530,0,0,1,1,0,0,1
3315,3991,32,1063,1,1,0,1,0,1,1
3316,120,46,1223,0,1,1,0,0,1,1
3317,332,17,1186,1,1,0,1,1,0,1
3318,5050,4,1520,0,0,0,1,0,0,0
3319,9609,47,1326,0,0,1,0,0,0,1
3320,8283,11,809,0,1,0,1,0,0,1
3321,5387,20,595,1,1,0,0,1,0,0
3322,6713,22,886,1,0,0,1,1,0,1
3323,4833,15,1561,0,1,1,0,0,1,0
3324,8954,44,1177,1,1,1,0,1,0,0
3325,7357,37,540,1,0,0,0,0,1,1
3326,5900,18,1447,1,1,1,1,1,1,0
3327,1950,46,1323,1,0,1,0,0,1,0
3328,7079,39,1460,1,1,0,1,0,1,0
3329,344,42,1635,1,0,1,1,0,1,1
3330,6000,28,1848,1,0,0,1,0,1,1
3331,1309,26,634,0,1,1,1,0,0,0
3332,4618,41,1729,0,1,0,0,1,0,0
3333,8441,2,1739,0,1,1,1,1,0,1
3334,4559,24,763,0,0,1,0,0,0,0
3335,1303,46,1256,1,0,0,1,1,0,1
3336,7711,3,774,0,1,1,0,0,1,0
3337,6415,39,1988,0,1,0,0,0,0,0
3338,3169,19,1095,0,0,1,0,1,0,0
3339,5500,49,770,0,1,1,1,1,1,0
3340,2824,48,644,1,1,0,1,0,0,0
3341,8489,49,1538,1,0,0,1,0,1,1
3342,9955,47,1817,0,0,0,1,1,0,1
3343,2632,46,1644,0,0,0,0,1,1,0
3344,6924,40,1430,0,0,1,1,1,0,1
3345,4147,14,868,1,0,1,1,1,0,1
3346,5086,31,753,1,1,1,1,0,1,0
3347,6994,5,807,1,0,1,1,0,0,0
3348,3785,12,985,1,0,0,1,1,1,1
3349,8637,36,1536,1,0,0,0,1,1,0
3350,1042,44,1133,1,1,0,1,0,0,1
3351,1533,15,559,0,0,1,1,0,0,1
3352,906,32,988,0,1,0,0,0,1,1
3353,8300,9,1688,1,1,1,0,0,1,1
3354,9153,45,1998,1,0,0,1,0,1,1
3355,3972,28,1987,0,0,1,0,1,1,1
3356,9526,35,1807,1,1,1,0,1,1,1
3357,6270,16,1643,0,0,0,0,0,0,0
3358,7177,18,675,1,1,0,1,0,0,1
3359,2750,38,1652,0,0,1,0,0,0,0
3360,7439,48,775,0,0,1,1,0,0,0
3361,4947,4,930,1,0,1,0,0,0,1
3362,4829,41,1179,0,0,1,1,1,0,0
3363,1055,1,645,0,1,1,1,0,0,1
3364,6354,43,1424,1,0,1,1,0,1,0
3365,7991,1,858,1,0,0,1,0,1,1
3366,191,13,1009,1,1,1,0,1,1,1
3367,7646,14,1727,0,1,1,1,1,0,1
3368,7697,43,1793,0,1,1,0,0,0,1
3369,6205,8,1800,0,1,0,1,0,1,1
3370,4077,32,1634,0,1,0,1,0,1,0
3371,4874,9,1148,0,1,1,1,0,0,1
3372,2291,26,1119,0,1,0,0,1,1,0
3373,5116,8,1057,1,0,0,0,1,1,1
3374,2157,15,832,0,0,1,0,0,1,0
3375,5265,25,977,0,0,1,1,0,0,0
3376,7690,23,1657,0,0,0,1,0,0,0
3377,1206,28,1339,1,1,0,0,0,1,0
3378,5585,17,1384,0,0,0,1,0,1,0
3379,8982,37,1356,0,0,1,0,0,0,0
3380,5549,16,685,1,1,1,1,1,1,1
3381,5226,21,1746,1,1,1,1,1,0,1
3382,7579,12,1601,1,0,0,0,1,1,0
3383,885,50,1548,0,0,0,0,0,1,0
3384,3509,20,1726,1,0,1,1,1,1,1
3385,566,5,973,1,0,0,0,1,0,1
3386,7029,16,867,1,1,1,1,0,0,0
3387,4075,35,1516,1,0,0,1,1,0,0
3388,8051,25,705,0,0,1,0,0,1,1
3389,1302,25,1625,1,0,1,0,1,1,0
3390,7139,18,1841,1,0,1,0,0,0,1
3391,2204,39,1592,0,0,0,0,0,0,1
3392,7270,30,885,0,1,0,0,1,1,1
3393,6160,12,840,0,0,0,0,1,0,0
3394,8630,18,1645,0,1,1,1,1,0,0
3395,4675,35,1271,0,1,0,0,1,1,0
3396,6310,20,854,0,0,0,1,1,1,1
3397,8351,16,1400,0,1,0,1,0,1,0
3398,7900,49,785,0,0,1,0,1,1,1
3399,2561,26,1834,0,0,0,1,1,1,1
3400,981,47,1437,1,0,0,0,1,0,1
3401,2259,8,503,0,0,0,0,1,1,0
3402,2225,28,673,0,1,1,0,1,0,0
3403,5678,25,1223,0,1,1,0,0,1,0
3404,2265,41,1584,0,0,0,1,1,0,1
3405,4187,10,1174,0,1,1,0,1,0,1
3406,5093,5,1311,1,0,0,1,1,1,0
3407,2998,15,1933,1,0,0,1,0,1,1
3408,7137,28,1631,0,1,0,0,0,1,0
3409,1338,44,1671,0,0,1,0,0,1,1
3410,8686,33,1292,0,1,1,0,0,1,0
3411,9582,16,943,0,0,0,1,1,0,0
3412,4350,47,1159,1,0,1,1,0,0,0
3413,3773,4,1958,0,1,1,1,0,1,0
3414,7754,2,1601,1,1,0,0,0,1,0
3415,4845,30,1924,0,1,1,0,1,1,0
3416,4995,37,1921,1,1,1,1,1,0,0
3417,7533,7,1098,1,1,0,1,0,1,0
3418,6153,23,1098,0,0,1,1,0,1,0
3419,3226,23,1477,1,1,1,0,0,0,0
3420,1314,13,1378,1,0,1,1,1,1,0
3421,6470,47,1150,1,1,0,1,0,1,0
3422,9660,33,636,0,0,1,1,0,1,0
3423,9981,32,1435,1,0,1,1,1,1,0
3424,371,49,1216,0,1,1,1,0,1,1
3425,2984,20,1222,1,1,1,1,1,0,0
3426,5116,21,1150,0,1,1,0,0,1,1
3427,3607,4,1972,1,0,1,1,0,1,1
3428,7672,35,1862,0,1,0,1,1,0,0
3429,4252,27,549,0,1,0,0,1,1,0
3430,7829,36,1598,0,0,0,1,1,0,1
3431,7078,12,588,0,0,1,0,1,0,1
3432,1600,49,1361,0,1,0,1,0,1,0
3433,1010,4,1934,0,1,1,0,1,1,0
3434,3466,43,571,0,1,0,0,1,0,1
3435,2594,44,663,1,1,1,0,1,0,0
3436,2271,40,1271,1,1,1,1,1,0,0
3437,8214,41,1106,0,0,0,0,0,0,1
3438,5614,38,1360,1,0,1,1,1,0,0
3439,850,6,1371,1,1,0,1,1,0,0
3440,8185,46,799,0,1,0,0,0,0,1
3441,7390,48,731,0,1,1,0,0,1,1
3442,2930,46,1438,0,0,1,1,1,1,0
3443,3148,46,746,0,1,0,1,0,1,0
3444,7744,25,544,1,1,0,0,0,0,0
3445,8335,42,1543,1,1,1,1,0,0,1
3446,3851,34,1639,0,0,0,0,0,1,0
3447,2391,3,1668,1,0,0,0,0,0,1
3448,9783,49,1585,0,0,1,0,1,0,1
3449,3623,36,1410,0,1,1,0,0,1,1
3450,7273,19,1982,0,1,0,0,1,0,1
3451,374,9,1972,1,0,0,0,0,0,0
3452,815,11,1671,1,1,1,1,1,0,0
3453,5292,48,1634,0,0,0,1,1,0,0
3454,1134,21,1705,1,1,1,0,0,0,1
3455,2125,28,841,1,0,0,1,0,1,1
3456,729,19,1495,1,0,0,1,1,1,0
3457,2127,29,507,1,0,0,1,0,0,0
3458,2322,2,880,1,0,0,0,0,1,0
3459,7132,22,773,1,0,1,0,1,1,1
3460,6995,10,1333,1,0,0,0,0,1,1
3461,4898,36,1241,0,0,1,1,0,0,1
3462,3784,11,956,1,0,1,1,0,0,1
3463,6310,6,1245,0,0,0,1,0,1,1
3464,7933,9,1016,0,1,0,0,1,1,0
3465,114,21,1794,0,1,1,1,1,0,0
3466,8037,1,1309,1,1,1,0,0,1,1
3467,6170,30,1106,0,0,0,1,0,0,1
3468,8371,17,1532,1,1,0,0,1,0,0
3469,8725,28,1748,1,0,0,0,0,1,0
3470,8897,3,961,0,0,0,0,0,1,0
3471,5747,7,540,1,0,0,0,0,0,1
3472,6878,49,943,0,0,1,0,0,0,0
3473,5635,17,760,1,0,0,1,1,0,0
3474,8377,34,1172,0,0,0,0,1,0,0
3475,8369,35,1432,1,1,0,1,0,0,1
3476,6676,42,1283,0,0,1,0,1,1,0
3477,8595,26,759,0,0,1,1,0,1,1
3478,3383,40,692,0,1,1,1,0,1,1
3479,7670,29,1832,0,1,1,0,1,1,1
3480,3161,43,571,1,1,0,1,0,1,1
3481,5111,34,780,0,0,0,0,1,0,1
3482,7837,3,1399,0,0,1,1,0,0,0
3483,3620,36,1021,1,1,1,0,1,0,1
3484,358,46,1898,1,0,1,0,1,1,1
3485,8333,45,984,0,1,0,0,1,1,0
3486,7560,31,1508,0,0,0,1,0,0,0
3487,7456,31,588,0,0,0,0,1,1,0
3488,9395,42,1558,0,1,0,0,1,0,1
3489,2820,49,515,0,0,1,1,0,0,0
3490,831,4,744,0,1,1,0,1,1,0
3491,4303,31,1741,1,0,0,1,1,0,0
3492,6498,8,1804,0,1,1,1,0,0,1
3493,2000,27,1749,1,0,1,1,0,0,1
3494,4451,1,1972,0,0,0,1,0,1,0
3495,4746,21,549,1,0,1,1,1,1,1
3496,125,35,1702,0,0,0,0,0,0,1
3497,6641,47,1629,0,1,0,0,1,0,1
3498,2240,14,840,1,1,1,0,1,0,0
3499,3518,33,1818,1,0,0,0,0,1,1
3500,1178,20,1558,0,1,1,0,1,1,1
3501,7578,40,1841,0,0,1,1,0,0,1
3502,8525,3,1626,1,0,1,0,1,1,0
3503,1348,14,992,0,0,1,1,1,1,1
3504,9899,9,1803,0,1,1,0,0,0,0
3505,7359,21,1972,0,1,0,1,1,0,1
3506,8767,34,1408,0,1,0,0,1,1,0
3507,6527,41,1200,0,1,1,1,0,1,1
3508,7134,21,526,1,0,0,1,1,1,1
3509,591,13,1124,0,1,0,0,1,1,1
3510,8131,18,931,1,0,0,1,0,0,1
3511,4527,33,1760,1,1,1,1,0,0,1
3512,3103,29,1618,0,0,0,0,0,1,1
3513,7053,23,1287,1,1,1,0,0,1,0
3514,3660,29,1612,0,0,1,1,0,1,1
3515,4335,37,1317,1,1,0,0,1,1,0
3516,6486,5,1641,1,0,1,0,0,1,1
3517,9350,11,682,0,1,1,0,0,1,1
3518,1071,39,1539,1,0,0,0,0,1,0
3519,7710,38,1765,0,1,0,0,0,0,0
3520,4810,25,1672,0,1,0,0,0,1,0
3521,1742,18,1953,0,1,1,1,0,0,1
3522,5790,8,1033,0,1,0,0,0,1,0
3523,1393,7,1289,0,0,0,0,0,1,1
3524,4313,36,1421,1,1,1,1,0,0,0
3525,103,17,1296,0,1,0,0,1,1,1
3526,570,41,802,0,0,0,1,1,0,0
3527,2735,25,926,1,1,0,1,0,1,1
3528,7932,11,607,1,0,1,1,0,0,1
3529,2110,18,1589,0,1,1,0,1,0,0
3530,1727,34,1561,1,1,1,0,1,1,1
3531,9135,34,765,0,0,1,0,1,0,0
3532,6899,5,1740,1,1,0,0,1,0,0
3533,2081,7,593,0,1,1,1,1,0,0
3534,2726,26,1524,1,0,0,0,1,0,1
3535,4026,38,1298,1,1,1,0,0,0,0
3536,2035,1,1720,1,0,1,1,0,0,0
3537,1794,1,1040,0,1,1,1,0,0,0
3538,9931,25,1711,1,0,0,1,1,1,1
3539,8445,1,1394,0,0,1,0,0,1,0
3540,2702,34,1408,1,0,0,0,1,0,0
3541,8970,15,541,1,1,1,0,0,1,1
3542,2899,24,1069,0,1,0,0,1,1,1
3543,5896,45,964,1,1,1,0,0,0,0
3544,1915,29,672,1,1,1,1,0,1,1
3545,8416,39,590,1,1,1,0,0,0,1
3546,3129,10,1076,1,1,0,0,0,1,0
3547,5145,37,830,0,0,1,1,1,1,1
3548,5430,4,1383,0,1,1,1,1,1,1
3549,1268,3,627,1,0,0,1,0,0,0
3550,818,29,1203,0,0,0,1,0,1,0
3551,4967,9,1127,1,1,0,0,1,1,0
3552,1377,35,1401,0,0,1,1,1,0,0
3553,936,41,1362,0,1,0,0,1,1,0
3554,1917,42,1970,0,1,0,0,0,0,1
3555,1138,37,1481,1,0,1,0,0,0,0
3556,7349,11,1139,0,1,0,0,0,0,0
3557,2507,15,1722,0,0,0,1,1,0,1
3558,3400,30,1723,0,0,0,0,1,1,0
3559,1310,1,590,0,0,1,0,0,0,1
3560,4004,20,788,0,1,1,1,0,0,0
3561,1091,3,1401,0,1,0,1,1,0,0
3562,540,23,1717,0,0,1,1,0,0,0
3563,2947,27,1756,0,0,0,1,0,0,0
3564,544,16,1415,1,1,0,0,1,0,0
3565,9642,19,1207,0,1,1,0,1,0,1
3566,336,5,602,0,0,1,0,0,1,0
3567,271,8,1659,0,1,0,0,1,0,0
3568,929,4,1560,1,1,1,1,1,0,0
3569,216,11,1506,1,0,1,0,1,0,1
3570,5045,11,608,0,1,1,1,1,1,0
3571,6963,18,1135,1,0,1,0,1,0,0
3572,7104,31,1116,0,1,0,0,0,0,1
3573,7995,9,1023,0,1,1,0,1,1,0
3574,6230,11,1632,1,1,0,1,0,1,1
3575,8177,37,1381,1,1,1,0,0,1,1
3576,4188,5,1786,1,1,0,0,0,0,0
3577,9097,8,1437,0,0,0,0,0,1,0
3578,4718,35,627,1,1,1,0,0,0,1
3579,5173,31,771,1,0,0,1,0,1,1
3580,8690,15,1232,1,0,0,1,0,0,0
3581,4637,42,1980,0,1,0,0,0,0,0
3582,308,16,1194,1,1,0,0,1,1,1
3583,9561,26,1375,0,0,0,1,0,1,0
3584,7399,2,1893,1,1,1,0,1,0,0
3585,4766,39,1725,0,0,0,0,0,0,0
3586,7142,9,784,0,0,1,0,0,1,0
3587,5893,50,1307,0,1,1,0,0,0,1
3588,990,27,1713,0,1,1,0,1,0,0
3589,6438,6,932,0,1,1,1,1,1,0
3590,9415,29,1088,0,0,0,0,1,1,0
3591,2921,36,1517,1,1,1,1,1,1,1
3592,3380,49,1860,0,0,1,0,1,0,1
3593,7526,44,852,1,0,0,1,1,0,0
3594,8175,22,1043,0,0,1,0,1,0,0
3595,8184,24,687,1,0,1,1,1,0,0
3596,263,9,761,1,1,1,1,0,0,0
3597,4759,12,637,0,0,0,1,1,1,0
3598,5586,37,1357,0,1,0,1,1,1,1
3599,6949,19,1750,0,1,0,0,0,1,0
3600,7269,28,1108,1,1,1,1,0,1,1
3601,9097,33,1982,1,1,1,0,1,0,1
3602,2314,27,558,0,1,1,0,0,1,1
3603,982,17,919,0,0,0,0,1,0,0
3604,9135,37,576,1,1,1,1,0,0,1
3605,383,43,1082,1,1,1,1,1,1,1
3606,4809,39,1027,1,1,0,0,1,1,0
3607,4051,49,920,0,0,0,1,0,1,1
3608,7790,20,929,1,1,1,1,0,1,1
3609,7709,1,1566,0,1,1,1,1,0,0
3610,7639,50,1894,0,1,1,0,1,0,1
3611,7150,11,674,1,0,1,1,1,0,1
3612,7895,5,774,0,0,0,1,0,0,0
3613,4726,34,1299,0,0,1,0,0,0,0
3614,9385,8,926,0,0,0,1,1,1,0
3615,7157,16,617,0,0,1,1,0,0,0
3616,6960,30,521,0,0,0,0,1,0,0
3617,6233,36,786,1,0,0,0,0,0,0
3618,1943,13,1297,1,1,0,1,1,1,1
3619,5831,22,1425,0,1,0,0,0,1,0
3620,2832,29,1105,1,0,1,0,0,1,0
3621,4162,13,1037,0,0,0,1,0,1,0
3622,3453,50,812,1,0,1,0,1,1,1
3623,2872,44,795,1,1,0,0,0,1,0
3624,1211,47,1364,1,0,0,1,0,1,1
3625,8443,23,1770,0,0,0,1,0,0,0
3626,8460,11,1233,1,0,0,1,1,1,1
3627,5315,30,667,0,1,0,1,0,0,1
3628,4541,30,1669,0,1,0,0,1,0,0
3629,3073,1,1830,0,1,0,1,1,1,1
3630,4031,24,1876,1,0,1,1,1,1,0
3631,951,26,1599,0,1,1,0,1,0,0
3632,5234,48,1726,1,0,0,1,1,0,0
3633,1759,39,576,1,1,0,0,1,0,1
3634,7561,2,1893,0,0,1,0,0,1,1
3635,2913,8,533,0,1,1,1,0,1,0
3636,8138,16,833,1,0,1,1,1,0,0
3637,3561,49,1641,0,1,1,1,1,0,1
3638,4427,48,1914,0,0,0,0,1,0,1
3639,7191,15,592,0,1,0,1,0,0,1
3640,4027,18,930,0,0,1,0,1,0,1
3641,244,32,836,1,1,0,0,1,1,0
3642,239,1,943,1,0,1,0,0,0,0
3643,8595,8,1176,1,0,0,1,0,0,0
3644,3228,43,1486,0,1,0,1,0,1,0
3645,328,2,801,1,1,0,0,1,0,0
3646,4619,39,1203,1,0,0,0,1,1,1
3647,5296,17,1226,1,1,0,1,1,1,1
3648,5028,22,1942,1,1,0,1,1,1,1
3649,2721,50,1706,1,0,0,0,0,1,0
3650,4969,42,1641,0,1,0,1,0,1,0
3651,7853,36,864,1,0,1,0,0,0,0
3652,1612,27,985,1,1,0,0,0,1,0
3653,5553,48,1925,1,0,1,0,0,0,1
3654,5808,7,1284,0,1,1,0,1,0,1
3655,4295,24,512,0,0,1,0,1,1,1
3656,4790,31,1791,1,0,0,1,1,1,0
3657,8974,4,1891,1,1,1,1,1,0,0
3658,9813,30,1369,1,1,0,1,0,1,0
3659,7436,32,1706,0,0,1,1,0,0,1
3660,5646,24,725,1,0,0,1,1,0,0
3661,1341,37,764,1,1,0,1,0,0,0
3662,298,14,1765,1,0,1,0,1,0,0
3663,4091,50,1760,0,0,1,1,1,1,1
3664,5927,41,1611,1,0,0,0,1,1,0
3665,5012,24,1856,1,0,1,0,1,0,0
3666,9505,35,1023,0,1,1,0,0,1,1
3667,6366,43,1925,0,0,0,1,0,0,1
3668,9838,13,1386,1,1,0,0,0,1,1
3669,2734,48,1961,1,0,0,0,0,1,1
3670,5901,42,856,0,1,0,0,1,1,1
3671,7638,50,1678,0,1,0,1,1,1,0
3672,3992,31,540,0,0,1,1,1,0,1
3673,8091,34,1812,1,0,0,0,1,1,0
3674,5238,48,1608,0,0,1,0,0,0,0
3675,1885,16,578,0,0,1,1,0,0,1
3676,2607,50,1281,1,0,0,0,1,1,1
3677,524,47,1214,0,0,0,1,0,0,1
3678,6598,25,789,1,1,0,1,0,1,0
3679,584,24,1331,1,1,1,0,1,1,1
3680,6878,42,1757,1,1,0,0,0,0,0
3681,9921,13,692,0,1,0,0,0,0,0
3682,2639,38,1525,0,0,0,1,1,0,1
3683,8981,32,1590,0,1,1,1,1,1,1
3684,9455,43,1095,1,1,1,1,0,0,1
3685,4948,49,1043,0,1,0,0,0,1,1
3686,2878,17,757,1,1,0,1,0,1,1
3687,5902,12,1055,1,1,0,1,0,1,0
3688,6489,48,1122,0,1,1,0,0,1,0
3689,6417,11,1188,1,0,0,0,1,0,0
3690,8155,3,1769,0,0,0,0,0,0,0
3691,4957,7,1833,0,0,1,1,1,0,0
3692,1474,16,1299,1,0,1,0,0,1,1
3693,8057,13,1572,0,1,1,0,0,0,1
3694,5976,42,950,1,1,1,0,1,1,0
3695,2784,12,1655,0,1,1,0,0,1,0
3696,9838,10,1832,0,1,0,0,1,0,0
3697,5265,37,1224,0,0,1,1,1,1,1
3698,919,20,674,0,0,0,1,1,0,1
3699,6741,50,1857,1,0,0,1,1,1,0
3700,731,24,1391,0,1,0,1,1,0,1
3701,7049,6,1777,0,0,0,1,1,1,0
3702,5289,44,1491,1,0,1,1,0,1,0
3703,9282,32,1999,1,1,1,1,1,0,0
3704,8209,19,1176,0,0,0,0,0,0,1
3705,5124,25,1888,0,0,0,0,0,1,1
3706,4595,27,944,1,1,1,1,1,0,1
3707,6446,43,1359,0,1,1,0,0,0,0
3708,129,30,654,1,0,1,1,1,1,0
3709,2375,35,1490,0,0,1,1,0,0,1
3710,8179,24,833,1,1,0,1,1,1,1
3711,373,37,849,0,1,1,1,1,0,1
3712,454,35,1850,1,1,1,0,0,1,1
3713,5098,24,932,0,1,1,0,1,0,1
3714,2199,26,508,0,0,0,0,0,0,0
3715,7312,25,1996,1,1,0,1,0,1,1
3716,5092,40,1159,1,1,1,0,0,1,1
3717,4473,9,924,0,0,0,0,1,1,0
3718,5405,40,1707,1,0,0,0,0,0,1
3719,9923,43,1994,1,1,0,1,1,0,0
3720,4591,41,1631,0,0,0,1,1,0,0
3721,382,29,1770,1,0,0,1,0,1,0
3722,397,26,932,0,0,0,0,1,0,1
3723,8375,40,923,0,0,0,0,0,0,1
3724,9368,45,1956,1,1,0,1,0,0,1
3725,8412,25,523,1,1,0,0,1,1,0
3726,7961,17,1174,0,1,1,0,1,0,0
3727,2813,14,1564,1,1,0,1,1,1,1
3728,2812,33,1318,1,0,0,0,1,0,1
3729,4517,29,1708,1,0,0,1,0,1,0
3730,6802,38,1258,1,1,0,1,1,0,1
3731,9990,17,728,0,1,1,1,0,0,0
3732,3248,24,979,0,0,0,1,1,0,1
3733,9387,46,1779,1,0,0,0,1,0,0
3734,3855,9,820,0,0,1,1,1,0,1
3735,3470,28,1874,1,1,1,0,0,1,1
3736,6008,19,770,0,0,1,0,0,0,1
3737,8431,48,1723,0,1,1,0,0,1,0
3738,8464,25,1335,0,0,1,1,0,0,1
3739,1435,13,770,0,0,1,0,0,1,1
3740,808,22,1886,1,0,0,0,1,0,0
3741,4717,46,1147,1,1,1,0,1,0,0
3742,2750,3,1279,0,1,1,0,0,0,1
3743,6858,25,570,1,0,0,0,1,0,1
3744,6523,41,842,0,0,1,1,0,0,1
3745,2538,22,1360,1,0,0,1,0,0,1
3746,3001,25,1505,1,1,1,0,1,0,1
3747,8975,42,1691,1,1,0,1,0,1,0
3748,2745,23,1597,0,1,0,0,1,1,0
3749,2590,30,1071,0,0,0,1,1,0,0
3750,6272,37,687,0,1,1,0,1,1,1
3751,385,7,927,0,1,1,1,1,1,1
3752,9121,18,1082,0,1,0,0,0,1,0
3753,3004,5,1298,0,0,0,1,0,1,0
3754,1755,33,1541,1,1,1,0,1,0,1
3755,1917,1,1727,1,1,1,1,1,0,0
3756,8416,33,1315,0,0,1,1,0,1,1
3757,8763,37,577,0,1,1,0,1,1,0
3758,9870,8,783,1,0,0,1,1,0,1
3759,5635,14,1933,0,0,0,1,0,1,1
3760,9135,43,1521,0,0,1,1,0,1,1
3761,584,42,1375,0,0,1,0,1,0,0
3762,4846,15,623,1,1,1,1,1,0,1
3763,7180,33,1566,1,0,1,0,0,1,0
3764,3241,4,1008,0,1,1,0,1,1,1
3765,7065,38,1864,1,1,0,1,0,0,1
3766,5244,8,1812,1,1,1,1,1,1,0
3767,8496,20,1489,0,1,1,0,1,0,0
3768,6802,27,1270,0,0,1,1,1,1,1
3769,3949,17,1478,0,1,1,1,0,1,0
3770,7952,31,610,0,0,1,1,1,0,0
3771,7575,17,1940,0,1,0,0,1,1,0
3772,5936,38,1835,0,1,1,1,1,1,1
3773,7869,11,804,0,1,1,0,1,0,0
3774,8789,29,1392,0,1,1,1,0,0,1
3775,7960,30,1103,1,0,1,0,1,1,1
3776,6112,14,637,0,0,1,0,0,0,1
3777,9572,28,1789,0,0,0,0,1,1,1
3778,438,16,1052,1,0,1,0,0,1,1
3779,9611,25,1093,0,0,0,1,0,1,0
3780,8064,31,1302,0,1,1,1,0,1,1
3781,2027,33,1340,0,0,1,0,1,0,0
3782,7114,22,1823,1,0,0,0,0,0,0
3783,2635,22,1556,1,1,0,0,0,1,0
3784,5909,20,512,1,1,1,1,0,0,1
3785,3644,29,1081,0,1,1,1,0,1,1
3786,996,23,752,1,1,0,0,1,1,1
3787,6890,18,504,0,1,1,1,1,1,1
3788,9781,47,660,0,1,0,0,1,1,0
3789,3954,13,1137,1,1,0,0,1,1,1
3790,6041,33,1418,1,1,1,1,0,1,0
3791,7302,47,992,0,1,0,0,0,0,0
3792,565,48,1233,0,1,0,1,0,0,0
3793,4866,13,1353,1,0,1,0,1,1,0
3794,3733,21,882,1,0,1,0,1,1,0
3795,3051,21,1098,1,0,1,0,0,0,1
3796,3527,24,1057,0,1,1,0,0,0,1
3797,5974,41,1043,1,0,0,1,1,1,1
3798,3903,40,620,1,1,1,1,0,1,0
3799,9947,6,1084,1,0,1,0,1,1,0
3800,7025,39,1395,0,1,0,0,1,0,1
3801,7634,3,784,0,0,1,1,1,1,1
3802,6471,8,1533,0,0,1,1,0,0,0
3803,4444,19,1966,0,0,0,1,0,0,1
3804,7651,31,1818,0,1,0,0,1,1,0
3805,6406,37,842,0,1,0,1,0,1,0
3806,5210,7,1975,0,1,1,1,0,1,1
3807,1140,43,1444,1,0,0,0,0,1,1
3808,5450,48,1981,1,0,0,1,1,1,0
3809,3812,27,643,0,1,1,0,0,1,0
